id,cod,destino,orden,color,negocio,recorrido,horarios,paradas,shapes,itinerario,codigo
944,481,Plaza Italia,28,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
636,I04,(M) San Alberto Hurtado,39,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
811,101,Recoleta,1,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
668,I18,(M) ULA,28,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) ULA'},[{}],[],[],False,U3
944,481,Plaza Italia,29,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
811,101,Recoleta,2,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
636,I04,(M) San Alberto Hurtado,40,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
668,I18,(M) ULA,29,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) ULA'},[{}],[],[],False,U3
811,101,Recoleta,3,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
944,481,Plaza Italia,30,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
811,101,Recoleta,4,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
944,481,Plaza Italia,31,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
944,481,Plaza Italia,32,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
811,101,Recoleta,5,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
811,101,Recoleta,6,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
782,I14n,Mall Plaza Oeste,39,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
663,I14,Mall Plaza Oeste,39,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
944,481,Plaza Italia,33,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
636,I04,(M) San Alberto Hurtado,45,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
944,481,Plaza Italia,34,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
663,I14,Mall Plaza Oeste,40,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
636,I04,(M) San Alberto Hurtado,46,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
782,I14n,Mall Plaza Oeste,40,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
811,101,Recoleta,7,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
782,I14n,Mall Plaza Oeste,41,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
811,101,Recoleta,8,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
636,I04,(M) San Alberto Hurtado,47,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
944,481,Plaza Italia,35,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
663,I14,Mall Plaza Oeste,41,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
944,481,Plaza Italia,36,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
782,I14n,Mall Plaza Oeste,42,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
636,I04,(M) San Alberto Hurtado,48,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
663,I14,Mall Plaza Oeste,42,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
811,101,Recoleta,9,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
811,101,Recoleta,10,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
636,I04,(M) San Alberto Hurtado,49,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
944,481,Plaza Italia,37,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
637,I04,Villa El Abrazo,38,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Villa El Abrazo'},[{}],[],[],False,U3
636,I04,(M) San Alberto Hurtado,50,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
811,101,Recoleta,11,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
637,I04,Villa El Abrazo,39,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Villa El Abrazo'},[{}],[],[],False,U3
944,481,Plaza Italia,38,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
811,101,Recoleta,12,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
944,481,Plaza Italia,39,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
636,I04,(M) San Alberto Hurtado,51,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
636,I04,(M) San Alberto Hurtado,52,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
944,481,Plaza Italia,40,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
811,101,Recoleta,13,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
811,101,Recoleta,14,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
636,I04,(M) San Alberto Hurtado,53,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
944,481,Plaza Italia,41,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
811,101,Recoleta,15,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
636,I04,(M) San Alberto Hurtado,54,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
781,I14n,Centro,19,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Centro'},[{}],[],[],False,U3
662,I14,Estación Central,14,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Estación Central'},[{}],[],[],False,U3
944,481,Plaza Italia,42,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
781,I14n,Centro,20,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Centro'},[{}],[],[],False,U3
944,481,Plaza Italia,43,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
636,I04,(M) San Alberto Hurtado,55,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
662,I14,Estación Central,15,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Estación Central'},[{}],[],[],False,U3
811,101,Recoleta,16,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
662,I14,Estación Central,16,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Estación Central'},[{}],[],[],False,U3
811,101,Recoleta,17,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
795,I25,Villa S. Henríquez,34,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Villa S. Henríquez'},[{}],[],[],False,U3
636,I04,(M) San Alberto Hurtado,56,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
944,481,Plaza Italia,44,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
781,I14n,Centro,21,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Centro'},[{}],[],[],False,U3
781,I14n,Centro,22,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Centro'},[{}],[],[],False,U3
944,481,Plaza Italia,45,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
795,I25,Villa S. Henríquez,40,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Villa S. Henríquez'},[{}],[],[],False,U3
811,101,Recoleta,18,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
662,I14,Estación Central,17,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Estación Central'},[{}],[],[],False,U3
636,I04,(M) San Alberto Hurtado,57,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
795,I25,Villa S. Henríquez,41,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Villa S. Henríquez'},[{}],[],[],False,U3
781,I14n,Centro,23,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Centro'},[{}],[],[],False,U3
660,I13,(M) San Alberto Hurtado,8,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
662,I14,Estación Central,18,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Estación Central'},[{}],[],[],False,U3
811,101,Recoleta,19,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
944,481,Plaza Italia,46,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
636,I04,(M) San Alberto Hurtado,58,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
944,481,Plaza Italia,47,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
636,I04,(M) San Alberto Hurtado,59,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
781,I14n,Centro,24,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Centro'},[{}],[],[],False,U3
811,101,Recoleta,20,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
662,I14,Estación Central,19,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Estación Central'},[{}],[],[],False,U3
662,I14,Estación Central,20,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Estación Central'},[{}],[],[],False,U3
944,481,Plaza Italia,48,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
636,I04,(M) San Alberto Hurtado,60,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
811,101,Recoleta,21,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
781,I14n,Centro,25,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Centro'},[{}],[],[],False,U3
781,I14n,Centro,26,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Centro'},[{}],[],[],False,U3
636,I04,(M) San Alberto Hurtado,61,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
662,I14,Estación Central,21,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Estación Central'},[{}],[],[],False,U3
944,481,Plaza Italia,49,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
811,101,Recoleta,22,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
662,I14,Estación Central,22,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Estación Central'},[{}],[],[],False,U3
636,I04,(M) San Alberto Hurtado,62,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
811,101,Recoleta,23,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
944,481,Plaza Italia,50,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
781,I14n,Centro,27,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Centro'},[{}],[],[],False,U3
944,481,Plaza Italia,51,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
305,506e,Peñalolén,22,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Peñalolén'},[{}],[],[],False,U5
175,509,Mapocho,45,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Mapocho'},[{}],[],[],False,U5
169,506,Peñalolén,45,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Peñalolén'},[{}],[],[],True,U5
267,385,Florida Center,5,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Florida Center'},[{}],[],[],False,U3
781,I14n,Centro,28,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Centro'},[{}],[],[],False,U3
811,101,Recoleta,24,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
666,I17,Hospital San Juan de Dios,5,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Hospital San Juan de Dios'},[{}],[],[],False,U3
660,I13,(M) San Alberto Hurtado,14,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
636,I04,(M) San Alberto Hurtado,63,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
662,I14,Estación Central,23,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Estación Central'},[{}],[],[],False,U3
741,I10n,Alameda,52,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Alameda'},[{}],[],[],False,U3
654,I10,(M) Quinta Normal,52,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) Quinta Normal'},[{}],[],[],False,U3
307,506v,Peñalolén,45,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Peñalolén'},[{}],[],[],False,U5
662,I14,Estación Central,24,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Estación Central'},[{}],[],[],False,U3
660,I13,(M) San Alberto Hurtado,15,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
811,101,Recoleta,25,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
654,I10,(M) Quinta Normal,53,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) Quinta Normal'},[{}],[],[],False,U3
741,I10n,Alameda,53,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Alameda'},[{}],[],[],False,U3
307,506v,Peñalolén,46,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Peñalolén'},[{}],[],[],False,U5
169,506,Peñalolén,46,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Peñalolén'},[{}],[],[],True,U5
175,509,Mapocho,46,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Mapocho'},[{}],[],[],False,U5
944,481,Plaza Italia,52,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
781,I14n,Centro,29,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Centro'},[{}],[],[],False,U3
305,506e,Peñalolén,23,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Peñalolén'},[{}],[],[],False,U5
654,I10,(M) Quinta Normal,54,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) Quinta Normal'},[{}],[],[],False,U3
741,I10n,Alameda,54,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Alameda'},[{}],[],[],False,U3
781,I14n,Centro,30,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Centro'},[{}],[],[],False,U3
944,481,Plaza Italia,53,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
660,I13,(M) San Alberto Hurtado,16,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
811,101,Recoleta,26,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
662,I14,Estación Central,25,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Estación Central'},[{}],[],[],False,U3
169,506,Peñalolén,47,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Peñalolén'},[{}],[],[],True,U5
307,506v,Peñalolén,47,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Peñalolén'},[{}],[],[],False,U5
175,509,Mapocho,47,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Mapocho'},[{}],[],[],False,U5
781,I14n,Centro,31,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Centro'},[{}],[],[],False,U3
811,101,Recoleta,27,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
660,I13,(M) San Alberto Hurtado,17,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
944,481,Plaza Italia,54,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
662,I14,Estación Central,26,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Estación Central'},[{}],[],[],False,U3
307,506v,Peñalolén,48,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Peñalolén'},[{}],[],[],False,U5
169,506,Peñalolén,48,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Peñalolén'},[{}],[],[],True,U5
175,509,Mapocho,48,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Mapocho'},[{}],[],[],False,U5
944,481,Plaza Italia,55,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
175,509,Mapocho,49,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Mapocho'},[{}],[],[],False,U5
811,101,Recoleta,28,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
307,506v,Peñalolén,49,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Peñalolén'},[{}],[],[],False,U5
169,506,Peñalolén,49,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Peñalolén'},[{}],[],[],True,U5
781,I14n,Centro,32,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Centro'},[{}],[],[],False,U3
662,I14,Estación Central,27,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Estación Central'},[{}],[],[],False,U3
660,I13,(M) San Alberto Hurtado,18,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
660,I13,(M) San Alberto Hurtado,19,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': '(M) San Alberto Hurtado'},[{}],[],[],False,U3
307,506v,Peñalolén,50,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Peñalolén'},[{}],[],[],False,U5
169,506,Peñalolén,50,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Peñalolén'},[{}],[],[],True,U5
811,101,Recoleta,29,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
781,I14n,Centro,33,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Centro'},[{}],[],[],False,U3
944,481,Plaza Italia,56,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
175,509,Mapocho,50,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Mapocho'},[{}],[],[],False,U5
662,I14,Estación Central,28,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Estación Central'},[{}],[],[],False,U3
944,481,Plaza Italia,57,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Plaza Italia'},[{}],[],[],False,U7
305,506e,Peñalolén,24,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Peñalolén'},[{}],[],[],False,U5
781,I14n,Centro,34,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Centro'},[{}],[],[],False,U3
811,101,Recoleta,30,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Recoleta'},[{}],[],[],False,U4
662,I14,Estación Central,29,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Estación Central'},[{}],[],[],False,U3
