id,cod,num,pos,name,comuna,type,servicios,stop,eje,codSimt,distancia
10234,PI62,0,"[-33.472606, -70.7040231]",Avenida Las Rejas esq. Quenac,ESTACIÓN CENTRAL,0,"[{'id': 1276, 'cod': '102', 'destino': '(M) Las Rejas', 'orden': 63, 'color': '#cf152d', 'negocio': {'nombre': 'Omega US2', 'color': '#cf152d'}, 'recorrido': {'destino': '(M) Las Rejas'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U9'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 47, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 927843, 'stopCoordenadaX': '-33.4726060', 'stopCoordenadaY': '-70.7040231'}",Avenida Las Rejas,PI62,0.0
10235,PI63,0,"[-33.4680214, -70.7047149]",Avenida Las Rejas esq. Quintralco,ESTACIÓN CENTRAL,0,"[{'id': 1276, 'cod': '102', 'destino': '(M) Las Rejas', 'orden': 64, 'color': '#cf152d', 'negocio': {'nombre': 'Omega US2', 'color': '#cf152d'}, 'recorrido': {'destino': '(M) Las Rejas'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U9'}, {'id': 654, 'cod': 'I10', 'destino': '(M) Quinta Normal', 'orden': 61, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) Quinta Normal'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 741, 'cod': 'I10n', 'destino': 'Alameda', 'orden': 61, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Alameda'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 48, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 923393, 'stopCoordenadaX': '-33.4680214', 'stopCoordenadaY': '-70.7047149'}",Avenida Las Rejas,PI63,0.0
10236,PI64,2,"[-33.4650344, -70.705011]",Avenida Las Rejas esq. Avenida 5 de Abril,ESTACIÓN CENTRAL,0,"[{'id': 741, 'cod': 'I10n', 'destino': 'Alameda', 'orden': 62, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Alameda'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 654, 'cod': 'I10', 'destino': '(M) Quinta Normal', 'orden': 62, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) Quinta Normal'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 49, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 1276, 'cod': '102', 'destino': '(M) Las Rejas', 'orden': 65, 'color': '#cf152d', 'negocio': {'nombre': 'Omega US2', 'color': '#cf152d'}, 'recorrido': {'destino': '(M) Las Rejas'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U9'}]","{'stopId': 923394, 'stopCoordenadaX': '-33.4650344', 'stopCoordenadaY': '-70.7050110'}",Avenida Las Rejas,PI64,0.0
10237,PI45,0,"[-33.4619604, -70.705217]",Avenida Las Rejas esq. Psje. Las.Rejas-Sur,ESTACIÓN CENTRAL,0,"[{'id': 660, 'cod': 'I13', 'destino': '(M) San Alberto Hurtado', 'orden': 21, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) San Alberto Hurtado'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 944, 'cod': '481', 'destino': 'Plaza Italia', 'orden': 58, 'color': '#FFD400', 'negocio': {'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}, 'recorrido': {'destino': 'Plaza Italia'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U7'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 50, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 662, 'cod': 'I14', 'destino': 'Estación Central', 'orden': 30, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Estación Central'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 811, 'cod': '101', 'destino': 'Recoleta', 'orden': 31, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Recoleta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1276, 'cod': '102', 'destino': '(M) Las Rejas', 'orden': 66, 'color': '#cf152d', 'negocio': {'nombre': 'Omega US2', 'color': '#cf152d'}, 'recorrido': {'destino': '(M) Las Rejas'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U9'}, {'id': 654, 'cod': 'I10', 'destino': '(M) Quinta Normal', 'orden': 63, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) Quinta Normal'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 741, 'cod': 'I10n', 'destino': 'Alameda', 'orden': 63, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Alameda'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}]","{'stopId': 923395, 'stopCoordenadaX': '-33.4619604', 'stopCoordenadaY': '-70.7052170'}",Avenida Las Rejas,PI45,0.0
10250,PI1661,16,"[-33.4576416, -70.7053189]",Avenida Las Rejas Sur esq. Alameda,ESTACIÓN CENTRAL,0,"[{'id': 741, 'cod': 'I10n', 'destino': 'Alameda', 'orden': 64, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Alameda'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 662, 'cod': 'I14', 'destino': 'Estación Central', 'orden': 31, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Estación Central'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 944, 'cod': '481', 'destino': 'Plaza Italia', 'orden': 59, 'color': '#FFD400', 'negocio': {'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}, 'recorrido': {'destino': 'Plaza Italia'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U7'}, {'id': 1276, 'cod': '102', 'destino': '(M) Las Rejas', 'orden': 67, 'color': '#cf152d', 'negocio': {'nombre': 'Omega US2', 'color': '#cf152d'}, 'recorrido': {'destino': '(M) Las Rejas'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U9'}, {'id': 660, 'cod': 'I13', 'destino': '(M) San Alberto Hurtado', 'orden': 22, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) San Alberto Hurtado'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}]","{'stopId': 923428, 'stopCoordenadaX': '-33.4576416', 'stopCoordenadaY': '-70.7053189'}",Avenida Las Rejas Sur,PI1661,0.0
10128,PI438,1,"[-33.4559964, -70.6991941]",Alameda esq. Purisima,ESTACIÓN CENTRAL,0,"[{'id': 1276, 'cod': '102', 'destino': '(M) Las Rejas', 'orden': 68, 'color': '#cf152d', 'negocio': {'nombre': 'Omega US2', 'color': '#cf152d'}, 'recorrido': {'destino': '(M) Las Rejas'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U9'}, {'id': 135, 'cod': '419', 'destino': 'Plaza Italia', 'orden': 56, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Plaza Italia'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 141, 'cod': '423', 'destino': 'Plaza Italia', 'orden': 54, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Plaza Italia'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 648, 'cod': 'I09', 'destino': '(M) U. de Chile', 'orden': 35, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) U. de Chile'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 759, 'cod': '546e', 'destino': 'Vitacura', 'orden': 27, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': 'Vitacura'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 634, 'cod': 'I03c', 'destino': 'Fin de recorrido', 'orden': 30, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Fin de recorrido'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 662, 'cod': 'I14', 'destino': 'Estación Central', 'orden': 32, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Estación Central'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 702, 'cod': 'J10', 'destino': 'Parque de Los Reyes', 'orden': 38, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': 'Parque de Los Reyes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 143, 'cod': '424', 'destino': '(M) U. De Chile', 'orden': 34, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': '(M) U. De Chile'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 944, 'cod': '481', 'destino': 'Plaza Italia', 'orden': 60, 'color': '#FFD400', 'negocio': {'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}, 'recorrido': {'destino': 'Plaza Italia'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U7'}, {'id': 652, 'cod': 'I09e', 'destino': '(M) U. de Chile', 'orden': 24, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) U. de Chile'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 645, 'cod': 'I08', 'destino': '(M) San Alberto Hurtado', 'orden': 35, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) San Alberto Hurtado'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 1067, 'cod': '404', 'destino': 'Mapocho', 'orden': 21, 'color': '#cf152d', 'negocio': {'nombre': 'RBU US6', 'color': '#cf152d'}, 'recorrido': {'destino': 'Mapocho'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U13'}, {'id': 739, 'cod': 'I08n', 'destino': 'Alameda', 'orden': 41, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Alameda'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': True, 'codigo': 'U3'}, {'id': 660, 'cod': 'I13', 'destino': '(M) San Alberto Hurtado', 'orden': 23, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) San Alberto Hurtado'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 741, 'cod': 'I10n', 'destino': 'Alameda', 'orden': 65, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Alameda'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}]","{'stopId': 923122, 'stopCoordenadaX': '-33.4559964', 'stopCoordenadaY': '-70.6991941'}",Alameda,PI438,0.0
10319,PI1793,0,"[-33.4587569, -70.6964954]",General Amengual esq. Guernica,ESTACIÓN CENTRAL,0,"[{'id': 62, 'cod': '210', 'destino': 'Estación Central', 'orden': 65, 'color': '#0077bb', 'negocio': {'nombre': 'SU-BUS Chile S.A.', 'color': '#0077bb'}, 'recorrido': {'destino': 'Estación Central'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': True, 'codigo': 'U2'}, {'id': 935, 'cod': '431c', 'destino': '(M) Ecuador', 'orden': 42, 'color': '#FFD400', 'negocio': {'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}, 'recorrido': {'destino': '(M) Ecuador'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U7'}, {'id': 64, 'cod': '210v', 'destino': 'Estación Central', 'orden': 73, 'color': '#0077bb', 'negocio': {'nombre': 'SU-BUS Chile S.A.', 'color': '#0077bb'}, 'recorrido': {'destino': 'Estación Central'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U2'}, {'id': 1276, 'cod': '102', 'destino': '(M) Las Rejas', 'orden': 69, 'color': '#cf152d', 'negocio': {'nombre': 'Omega US2', 'color': '#cf152d'}, 'recorrido': {'destino': '(M) Las Rejas'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U9'}]","{'stopId': 918786, 'stopCoordenadaX': '-33.4587569', 'stopCoordenadaY': '-70.6964954'}",General Amengual,PI1793,0.0
13482,PI1841,0,"[-33.4629089, -70.6954663]",General Amengual esq. Callejón Ugarte,ESTACIÓN CENTRAL,0,"[{'id': 62, 'cod': '210', 'destino': 'Fin de recorrido', 'orden': 66, 'color': '#0077bb', 'negocio': {'nombre': 'SU-BUS Chile S.A.', 'color': '#0077bb'}, 'recorrido': {'destino': 'Fin de recorrido'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': True, 'codigo': 'U2'}, {'id': 1276, 'cod': '102', 'destino': 'Fin de recorrido', 'orden': 70, 'color': '#cf152d', 'negocio': {'nombre': 'Omega US2', 'color': '#cf152d'}, 'recorrido': {'destino': 'Fin de recorrido'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U9'}, {'id': 976, 'cod': '210e', 'destino': 'Fin de recorrido', 'orden': 19, 'color': '#0077bb', 'negocio': {'nombre': 'SU-BUS Chile S.A.', 'color': '#0077bb'}, 'recorrido': {'destino': 'Fin de recorrido'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U2'}, {'id': 667, 'cod': 'I17', 'destino': 'Villa Francia', 'orden': 13, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Villa Francia'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 64, 'cod': '210v', 'destino': 'Fin de recorrido', 'orden': 74, 'color': '#0077bb', 'negocio': {'nombre': 'SU-BUS Chile S.A.', 'color': '#0077bb'}, 'recorrido': {'destino': 'Fin de recorrido'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U2'}, {'id': 935, 'cod': '431c', 'destino': 'Fin de recorrido', 'orden': 43, 'color': '#FFD400', 'negocio': {'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}, 'recorrido': {'destino': 'Fin de recorrido'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U7'}, {'id': 665, 'cod': 'I16', 'destino': 'Población Santiago', 'orden': 23, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Población Santiago'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}]","{'stopId': 918787, 'stopCoordenadaX': '-33.4629089', 'stopCoordenadaY': '-70.6954663'}",General Amengual,PI1841,0.0
9205,PH46,0,"[-33.5097978, -70.620744]",Avenida Haydn esq. Entre Lagos,SAN JOAQUÍN,0,"[{'id': 34, 'cod': '117', 'destino': '(M) Vespucio Norte', 'orden': 1, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Vespucio Norte'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 1168, 'cod': '103', 'destino': 'Providencia', 'orden': 1, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Providencia'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 766, 'cod': '329', 'destino': 'Mall Plaza Oeste', 'orden': 5, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Mall Plaza Oeste'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}]","{'stopId': 923765, 'stopCoordenadaX': '-33.5097978', 'stopCoordenadaY': '-70.6207440'}",Avenida Haydn,PH46,0.0
9204,PH47,0,"[-33.5125788, -70.6201939]",Avenida Haydn esq. Psje. Lago Rupanco,SAN JOAQUÍN,0,"[{'id': 34, 'cod': '117', 'destino': '(M) Vespucio Norte', 'orden': 2, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Vespucio Norte'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 267, 'cod': '385', 'destino': 'Florida Center', 'orden': 69, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Florida Center'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 1168, 'cod': '103', 'destino': 'Providencia', 'orden': 2, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Providencia'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 766, 'cod': '329', 'destino': 'Mall Plaza Oeste', 'orden': 7, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Mall Plaza Oeste'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}]","{'stopId': 921752, 'stopCoordenadaX': '-33.5125788', 'stopCoordenadaY': '-70.6201939'}",Avenida Haydn,PH47,0.0
9244,PH48,0,"[-33.5144177, -70.620491]",Avenida Lo Ovalle esq. Vecinal,SAN JOAQUÍN,0,"[{'id': 766, 'cod': '329', 'destino': 'Mall Plaza Oeste', 'orden': 8, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Mall Plaza Oeste'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 34, 'cod': '117', 'destino': '(M) Vespucio Norte', 'orden': 3, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Vespucio Norte'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 1168, 'cod': '103', 'destino': 'Providencia', 'orden': 3, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Providencia'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 923766, 'stopCoordenadaX': '-33.5144177', 'stopCoordenadaY': '-70.6204910'}",Avenida Lo Ovalle,PH48,0.0
9243,PH49,0,"[-33.5161215, -70.6239356]",Avenida Lo Ovalle esq. Av. Las Industrias,SAN JOAQUÍN,0,"[{'id': 766, 'cod': '329', 'destino': 'Mall Plaza Oeste', 'orden': 10, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Mall Plaza Oeste'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 1168, 'cod': '103', 'destino': 'Providencia', 'orden': 4, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Providencia'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 34, 'cod': '117', 'destino': '(M) Vespucio Norte', 'orden': 4, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Vespucio Norte'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 923768, 'stopCoordenadaX': '-33.5161215', 'stopCoordenadaY': '-70.6239356'}",Avenida Lo Ovalle,PH49,0.0
9212,PH1443,0,"[-33.5119038, -70.6248387]",Av. Las Industrias esq. Varas Mena,SAN JOAQUÍN,0,"[{'id': 34, 'cod': '117', 'destino': '(M) Vespucio Norte', 'orden': 5, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Vespucio Norte'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 1168, 'cod': '103', 'destino': 'Providencia', 'orden': 5, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Providencia'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 927651, 'stopCoordenadaX': '-33.5119038', 'stopCoordenadaY': '-70.6248387'}",Av. Las Industrias,PH1443,0.0
9208,PH1442,5,"[-33.5082277, -70.6256649]",Av. Las Industrias esq. Av. Departamental,SAN JOAQUÍN,0,"[{'id': 1168, 'cod': '103', 'destino': 'Providencia', 'orden': 6, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Providencia'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 34, 'cod': '117', 'destino': '(M) Vespucio Norte', 'orden': 6, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Vespucio Norte'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 927652, 'stopCoordenadaX': '-33.5082277', 'stopCoordenadaY': '-70.6256649'}",Av. Las Industrias,PH1442,0.0
9184,PH1491,0,"[-33.5078287, -70.623339]",Av. Departamental esq. Vecinal-Norte,SAN JOAQUÍN,0,"[{'id': 826, 'cod': '108', 'destino': 'La Florida', 'orden': 75, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'La Florida'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1275, 'cod': '102', 'destino': 'San Carlos Oriente', 'orden': 37, 'color': '#cf152d', 'negocio': {'nombre': 'Omega US2', 'color': '#cf152d'}, 'recorrido': {'destino': 'San Carlos Oriente'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U9'}, {'id': 477, 'cod': 'E04', 'destino': 'Av. La Florida', 'orden': 26, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Av. La Florida'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 76, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 68, 'cod': '212', 'destino': 'Mall Costanera Center', 'orden': 39, 'color': '#0077bb', 'negocio': {'nombre': 'SU-BUS Chile S.A.', 'color': '#0077bb'}, 'recorrido': {'destino': 'Mall Costanera Center'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U2'}, {'id': 34, 'cod': '117', 'destino': '(M) Vespucio Norte', 'orden': 7, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Vespucio Norte'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 1168, 'cod': '103', 'destino': 'Providencia', 'orden': 7, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Providencia'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 918964, 'stopCoordenadaX': '-33.5078287', 'stopCoordenadaY': '-70.6233390'}",Av. Departamental,PH1491,0.0
